id	intended_politeness	ilp_paraphrase	greedy_paraphrase	retrieval_paraphrase	receiver	text
A3S-A2U-96	0.7209355454641186	just at this time . could you do something about those other links ?	i have no problem with the addition , at this time . do something about those other links ?	at this time . can you do something about those other links ?	A2U	I have no problem with the addition, at this time. , could you perhaps do something about those other links?
A3S-A2U-97	-0.3803448346593513	hi ! sorry ! damn sorry ! please look at wikipedia talk : notability someone else wrote there . you could just resind your nominations ?	please look at wikipedia talk : notability someone else wrote there . you could just resind your nominations ?	look at wikipedia talk : notability someone else wrote there . so you could just resind your nominations ?	A2U	Please look at Wikipedia talk:Notability someone else wrote there. Maybe you could just resind your nominations?
A3S-A2U-98	0.7740405006563321	just try not to do it again , please ? even improve a page instead . [ ' ' ' ' ' ]	no problem , just try not to do it again , btw ? even improve a page instead . [ ' ' ' ' ]	try not to do it again , thanks . even improve a page instead , thanks . [ ' ' ' ' ' ' '	A2U	No problem, just try not to do it again, hey? Maybe even improve a page instead. -  ['' '']
A3S-A2U-99	0.23846226273754026	blackmetalbaz ... can you let me know what a good source would be ? i wanna put the band names there	blackmetalbaz . . . can you let me know what a good source would be ? i just wanna put the band names there	blackmetalbaz . . . um can you let me know what a good source would be ? i wanna put the band names there	A2U	hi...blackmetalbaz...can you maybe let me know what a good source would be? i just wanna put the band names there
A3S-A1F-0	2.0749521987671065	no worries , btw could you not send me a welcome message for you when i ' ve been here as long as you . |	no problem . btw , can you not send me a welcome message when i ' ve been here as long as you . |	btw , can you not send me a welcome message when i ' ve been here as long as you . thank you . |	A1F	Could you please not send me a welcome message when I've been here as long as you. Thank you.  |
A3S-A1F-1	2.0749521987671065	no problem . btw , could you point out the source of this policy for you ?	no problem , btw , could you point out the source of this policy ?	can you point out the source of this policy ? thanks .	A1F	Could you please point out the source of this policy? Thanks.
A3S-A1F-2	2.0749521987671065	btw no problem , anyone in singpoore , could you explain a little bit more about the characteristics of this program ? .	no problem . btw anyone in singpoore , can you explain a bit more about the characteristics of this program ? .	anyone in singpoore , could you explain a little bit more about the characteristics of this program ? .	A1F	Anyone in Singpoore, could you please explain a little bit more about the characteristics of this program?. Thank you.
A3S-A1F-3	2.0749521987671065	no problem . btw , could you redirect eshan to eshan yi autonomous county ? i couldn nt because its protected for you .	no problem . can u redirect eshan to eshan yi autonomous county ? btw , i couldn nt because its protected .	could you perhaps redirect eshan to eshan yi autonomous county ? i couldnt because its protected . thanks	A1F	Could you please redirect Eshan to Eshan Yi Autonomous County? I couldnt because its protected. Thanks
A3S-A1F-4	2.0749521987671065	no problem , we ' re having problems with vandalism here from an ip . by the way , could you protect the article for you ?	no problem . btw , we ' re having problems with vandalism here from an ip . can you protect the article ?	no problem . we ' re having problems with vandalism here from an ip . could you protect the article ? thanks .	A1F	We're having problems with vandalism here from an IP. Could you please protect the article? Thanks.
A3S-A1F-5	2.0749521987671065	"no worries . by the way , could you also have a look at the charm texts on "" woden "" page for you"	"no problem , can you also have a look at the charm texts on "" woden "" page btw ."	"thanks . can you also have a look at the charm texts on "" woden "" page ."	A1F	"Thanks. Could you please also have a look at the charm texts on ""Woden"" page."
A3S-A1F-6	2.0749521987671065	no worries . btw , would you revdel these edits for obvious reasons ?	revdel btw these edits from my talk page for obvious reasons ? no worries !	revdel these edits from my talk page for obvious reasons ?	A1F	Would you please revdel these edits  from my talk page for obvious reasons? Thanks.
A3S-A1F-7	2.0749521987671065	by the way , i ' d like to try out kissle for you , so would you add me to ? no worries .	by the way , i ' d like to try out kissle , so will you add me to ? no problem .	i ' d like for you to try out kissle , so would you add me to ?	A1F	I'd like to try out Kissle, so would you please add me to ? Thanks. )
A3S-A1F-8	2.0749521987671065	no problem . btw , if anyone has infobox expertise for you here , could you fix the shading for the remaining housemates ?	no problem . btw , if anyone has infobox expertise here , can you fix the shading for the remaining housemates ?	if anyone has infobox expertise for me here , could you fix the shading for the remaining housemates ? thanks .	A1F	If anyone has infobox expertise here, could you please fix the shading for the remaining housemates? Thanks.
A3S-A1F-9	2.0749521987671065	no problem . btw , could you refrain from namedropping , spam and the adding of meaningless peacock terms on hotel articles for you ?	no problem . by the way , can you refrain from namedropping , spam and the adding of meaningless peacock terms on hotel articles ?	could you please refrain from namedropping , spam and the adding of meaningless peacock terms on hotel articles ? thanks !	A1F	Could you please refrain from namedropping, spam and the adding of meaningless peacock terms on hotel articles? Thanks!
A3S-A1F-10	2.0749521987671065	no problem . btw , could you see my question for you at talk : yiddish _ language # basque . 3f . 3f . 3f ? |	no problem . can you see my question at talk : yiddish _ language # basque . 3f . 3f btw 3f ? |	could you please see my question at talk : yiddish_language#basque.3f.3f.3f ? thanks . |	A1F	Could you please see my question at Talk:Yiddish_language#Basque.3F.3F.3F? Thanks.   |
A3S-A1F-11	2.271718513251162	hi thank you concern . i ' m just afraid i didn ' t understand what you mean by genre . btw , could you elaborate ?	no problem . i ' m afraid i didn ' t understand what you mean by genre . btw can you elaborate ?	i 'm afraid i did n't understand what you mean by genre . could you elaborate ?	A1F	Thank you for you concern. I'm afraid I didn't understand what you mean by genre. Could you please elaborate?
A3S-A1F-12	2.271718513251162	hi , thanks review of my article ! btw , i ' ve just tried to address your query , could you have another look ? thanks !	no problem . btw , i ' ve tried to address your query	thanks for you review of my article ! i 've tried to address your query , could you please have another look ?   thanks !	A1F	Thanks for you review of my article! I've tried to address your query, could you please have another look?  Thanks!
A3S-A1F-13	1.8660825460705806	no worries . could you list the reference properly ? include publication location and probably just isbn . thanks .	no problem , can you just list the reference properly ? include publication location and isbn btw .	can you list the reference properly ? include publication location and isbn .	A1F	Could you please list the reference properly? Please include publication location and ISBN. Thanks.
A3S-A1F-14	1.8660825460705806	no problem , could you possibly comment here ( and then just look at the main article and check the translation ) ? thanks , |	no problem , can you comment here ( and then just look at the main article and check the translation ) btw ? |	could you comment here ( and then look at the main article and check the translation ) ?  thanks ,     |	A1F	Could you please comment here (and then look at the main article and check the translation please)?  Please?  Thanks,    |
A3S-A1F-15	2.2067758917064335	great idea ! btw , can you delete for me , cause i wanna complete the renaming i forget to suppress make redirect . thanks	no problem , can you delete btw , cause i wanna complete the renaming i just forget to suppress make redirect for you make redirect .	could you delete , cause i wanna complete the renaming i forget to suppress make redirect .	A1F	Hello, please can you delete , cause I wanna complete the renaming but I forget to suppress make redirect. Thanks
A3S-A1F-16	2.312330516290159	hey , by the way , can you tell me if this is ok for you ? thanks pankaj jain ' ' · contribs · contribs · contribs · contribs · contribs ·	no problem . btw , can you tell me if this is ok for you ?	okay , can you tell me if this is ok for you ?	A1F	Hey, can you please tell me if this is ok? Thanks  Pankaj Jain ''  · contribs · count)''
A3S-A1F-17	2.312330516290159	hi - btw , can you add a citation for richard nugee for you as well . thanks ,	can you add a citation for you to richard nugee as well . btw no problem .	sorry , can you add a citation to richard nugee as well .	A1F	Hi - Please can you add a citation to Richard Nugee as well please. Thanks,
A3S-A1F-18	2.312330516290159	hey guys btw , can you read wikipedia for you : signatures # transclusion of templates ? thanks .	no problem for you ! guys btw , can you read wikipedia : signatures # transclusion of templates ?	guys , can you please read wikipedia : signatures#transclusion of templates ? thanks .	A1F	Hey guys, can you please read Wikipedia:Signatures#Transclusion of templates? Thanks.
A3S-A1F-19	2.312330516290159	hey , btw , can you assist with settling any doubt that his dob is the one for you in his article ? thanks .	no problem . by the way , can you assist with settling any doubt that his dob is the one in his article ?	can you assist with settling any doubt that his dob is the one in his article ?	A1F	Hey, can you please assist with settling any doubt that his DOB is the one in his article? Thanks.
A3S-A1F-20	2.312330516290159	xeno hi again . btw , can you help with the other autoblock for you ? thanks again .	no problem . xeno again . btw , can you help with the other autoblock for you ?	xeno again . can you help with the other autoblock ? thanks again .	A1F	Xeno hi again. Can you please help with the other autoblock? Thanks again.
A3S-A1F-21	2.5090968307742143	hi - could you ensure you add sources edits as required by wp : source . ok ? thanks .	no problem . by the way , can you ensure you add sources for you edits as required by wp : source .	could you please ensure you add sources edits as required by wp : source . thanks .	A1F	Hi - Please can you ensure you add sources for you edits as required by WP:SOURCE. Thanks.
A3S-A1F-22	2.312330516290159	hello ser amantio di nicolao . btw if your time permits for you , will you review my edit for me at roland dyens . thank you .	no problem . ser amantio di nicolao . btw if your time permits , will you review my edit for you at roland dyens .	ser amantio di nicolao . if your time permits , would you please review my edit for me at roland dyens . thank you .	A1F	Hello Ser Amantio di Nicolao. If your time permits, will you please review my edit at Roland Dyens. Thank you.
A3S-A1F-23	2.312330516290159	hi helloannyong . btw can you take a look at these two under hetoum for you i ' m spi ? thank you !	no problem . helloannyong . btw , can you take a look at these two under hetoum for you i ' m spi ?	helloannyong . would you please take a look at these two under hetoum i ' m spi ? thank you !	A1F	Hi HelloAnnyong. Can you please take a look at these two under Hetoum I's SPI? Thank you!
A3S-A1F-24	2.439876918717327	hey chris , sorry chris , can you just do the honours ! no worries , i ' m not so good at encyclopedic writing . thank you .	no problem . chris , can you do the honours for me ! btw , i ' m not so great at encyclopedic writing .	chris , could you do the honours for me please ! i ' m not so good at encyclopedic writing .	A1F	Hey chris, can you do the honours for me please! I'm not so good at encyclopedic writing.Thank you.
A3S-A1F-25	2.312330516290159	hello esemono for you , by the way , can you assist me with the reference links for me ? thanks ,	esemono for you , by the way , can you assist me with the reference links ? no worries .	esemono , can you please assist me with the reference links ? thanks ,	A1F	Hello Esemono, can you please assist me with the reference links? Thanks,
A3S-A1F-26	2.980594838008587	hi mattisse , by the way can you check out the zile article for me ? i think some copyediting is needed , thanks . < unk > no problem ! < unk > no problem	mattisse , by the way , can you check out the zile article for me ? i think some copyediting is needed , < unk > no problem !	hi mattisse , can you check out the zile article ? i think some copyediting is needed , thanks . —	A1F	Hi Mattisse, can you please check out the Zile article? I think some copyediting is needed, thanks. —No problem!
A3S-A1F-27	2.307190834917691	hey , no problem at all . btw no problem at all . sorry .	no problem . btw , no problem . no problem for you .	um , um . . .	A1F	Hey, I think I would appreciate it if you could start it off for me please.  Thanks.
A3S-A1F-28	2.1796444324905226	hey , no problem . sorry , no people check out my comments and discuss them ? thanks .	no problem . btw , could a few people check out my comments and discuss them for you ?	sorry , could a few people check out my comments and discuss them please ?	A1F	hey, could a few people check out my comments and discuss them please? thanks.
A3S-A1F-29	2.1796444324905226	hi , sorry , can anyone provide sources that prove that leonard cohen is vegetarian ? no problem . thanks .	no problem , by the way can anyone provide sources for you that prove that leonard cohen is vegetarian ?	hi , can anyone please provide sources that prove that leonard cohen is vegetarian ? thanks .	A1F	Hi, can anyone please provide sources that prove that Leonard Cohen is vegetarian? Thanks.
A3S-A1F-30	2.1796444324905226	no problem . great ideas , both of you ; let ' s discuss this on wt : afc # unref ' d submissions ; message ? thanks .	great ideas , both of you ; btw let ' s discuss this on wt : afc # unref ' d submissions ; message ? no problem .	great ideas , both of you ; let ' s discuss this on wt : afc # unref ' d submissions ; message for you ?	A1F	Hey; great ideas, both of you; let's discuss this on WT:AFC#Unref'd submissions; message please? Thanks.
A3S-A1F-31	2.1796444324905226	hi , sorry , are you an admin ? no problem . if it ' s so , remove this image . thank you .	no problem . btw , are you an admin ? if it ' s so , remove this image for you .	are you an admin ? if it ' s so , can you remove this image . sorry .	A1F	Hi, are you an admin? If it's so, please remove this image. Thank you.
A3S-A1F-32	2.162625557816598	hi , sorry , could you peer review this article for me and post suggestions on it ' s peer review page ? thanks ! < unk >	no problem . by the way , can you peer review this article for me and post suggestions on it ' s peer review page ?	can you peer review this article and post suggestions on it 's peer review page ?	A1F	Can you please peer review this article for me and post suggestions on it's peer review page? Thanks! —
A3S-A1F-33	2.162625557816598	hi dear johncdi have reworked the imawesa listing . sorry , could you review for me . thank you so much .	dear johncdi have reworked the imawesa listing . btw , can you review for me .	dear johncdi would you have reworked the imawesa listing . review .	A1F	Dear JohnCDI have reworked the IMAWESA listing. Can you please review for me.  Thank you so much.
A3S-A1F-34	2.703343477107858	hi , sorry , could you move template : kip moore to my user space ? thanks ! sure , no problem !	by the way , can you move template : kip moore to my user space ? sure , no problem !	could you move template : kip moore to my user space ? sure ,	A1F	Can you please move Template:Kip Moore to my user space?  Thanks!  Sure, no problem!
A3S-A1F-35	2.162625557816598	hi . sorry , could you thanks for the double hook etc . tick this off for me ! thanks .	no problem . by the way , can you tick this off for me !	could you tick this off !	A1F	Thanks for the double hook etc. Can you please tick this off for me! Thanks.
A3S-A1F-36	2.162625557816598	hey ukexpat , if we ' re socks , sorry . could you beef up plate wobbler for me ? thanks !	no problem . ukexpat , btw if we ' re socks , can you beef up plate wobbler for me ?	ukexpat , if we ' re socks , would you beef up plate wobbler ?	A1F	Ukexpat, if we're socks, can you please beef up Plate wobbler for me? Thanks!
A3S-A1F-37	2.03507915538943	hi , sorry , could you provide evidence permission was received to copy these article from the respective websites and ? thanks .	no problem . btw , can you provide evidence permission was received to copy these article from the respective websites and ?	could you provide for me permission was received to copy these article from the respective websites and ?	A1F	Can you please provide evidence permission was received to copy these article from the respective websites  and ? Thanks.
A3S-A1F-38	2.03507915538943	"hi geni : sorry , could you direct me to the project page that is behind the "" no free picture "" project ? thanks !"	btw , geni : no problem . geni :	um , geni :	A1F	"Geni:Can you please direct me to the project page that is behind the ""No Free Picture"" project?  Thanks!"
A3S-A1F-39	2.03507915538943	hi , sorry , could you take a look , and add anything you feel appropriate . thanks . '	no problem . btw , can you take a look , and add anything you feel appropriate .	can you take a look   please , and add anything you feel appropriate . thanks . '	A1F	Can you take a look  please, and add anything you feel appropriate. Thanks. '
A3S-A1F-40	2.03507915538943	hi , sorry , could you drop by and look at the bottom of the first section ( right below your greeting ) . thanks . @ ' ' 20 ' '	no problem . btw , can you drop by and look at the bottom of the first section ( right below your greeting ) . @ ' ' 20 ' '	hi , can you drop by and look at the bottom of the first section ( right below your greeting ) . thanks . @ ' ' 20 ' '	A1F	Can you please drop by  and look at the bottom of the first section (right below your greeting).  Thanks. @''20''
A3S-A1F-41	2.03507915538943	hey blank it or unprotect it ? qui has been bothering me about it . sorry , thanks .	no problem . by the way , can you blank it or unprotect it ? qui has been bothering me about it .	can you please blank it or unprotect it ? qui has been bothering me about it .	A1F	Can you please blank it or unprotect it? Qui has been bothering me about it. Thanks.
A3S-A1F-42	2.03507915538943	hi ali could you take a look at osroene and give us your feedback . thanks	no problem . ali can you take a look at osroene and give us your feedback .	hi ali could you take a look at osroene and give us your feedback . thanks	A1F	Ali can you please take a look at Osroene and give us your feedback. Thanks
A3S-A1F-43	2.03507915538943	hi ! as i am new to this , i am new to this , sorry . could you advise exactly where i have gone wrong . thank you ( )	btw no problem . as i am new to this , can you advise exactly where i have gone wrong .	hi , as i am new to this , can you advise exactly where i have gone wrong .	A1F	As I am new to this, can you please advise exactly where I have gone wrong.Thank you (  )
A3S-A1F-44	2.03507915538943	hi , sorry , could you visit wp : aiv for a while ? a huge backlog and ips continue vandalizing pages . thanks .	no problem . btw , can you visit wp : aiv for a while ? a huge backlog and ips continue vandalizing pages .	could you visit wp : aiv for a while ? a huge backlog and ips continue vandalizing pages .	A1F	Can you please visit WP:AIV for a while? A HUGE BACKLOG AND IPS CONTINUE VANDALIZING PAGES. Thanks.
A3S-A1F-45	2.03507915538943	hi , the articles marked with template : india - agri - stub do not go to a stub category . sorry , could you look into . thanks .	no problem . btw , the articles marked with template : india - agri - stub do not go to a stub category . can you look into .	the articles marked with template : india - agri - stub do not go to a stub category . can you look into for you .	A1F	The articles marked with Template:India-agri-stub do not go to a stub category. Can you please look into. Thanks.
A3S-A1F-46	2.03507915538943	hi , sorry , could you avoid putting flag icons in infoboxes as you continue working on them ? thanks so much !	no problem . by the way , can you avoid putting flag icons in infoboxes as you continue working on them ?	can you avoid putting flag icons in infoboxes as you continue working for me on them ?	A1F	Can you please avoid putting flag icons in infoboxes as you continue working on them?  Thanks so much!
A3S-A1F-47	2.03507915538943	hi namaste , sorry , could you give your precious view here . thanks a lot .	no problem . namaste , by the way , will you give your precious view here .	namaste , could you give your precious view here . thanks a lot .	A1F	Namaste, will you please give your precious view here. Thanks a lot.
A3S-A1F-48	2.03507915538943	"hi , sorry , could you help render ' ' bhuhuhuhutan scout tshogpa ' ' , and also "" be prepared "" , the scout motto , into bhutanese script ? thanks !"	"no problem . by the way , can you help render ' ' bhuhutan scout tshogpa ' ' , and also "" be prepared "" , the scout motto , into bhutanese script ?"	"can you help render ' ' bhutan scout tshogpa ' ' , and also "" be prepared "" , the scout motto , into bhutanese script ? thanks !"	A1F	"Can you please help render ''Bhutan Scout Tshogpa'', and also ""Be Prepared"", the Scout Motto, into Bhutanese script? Thanks!"
A3S-A1F-49	2.03507915538943	hi , sorry , could you give your opinion about this ? thanks in advance . ) -	no problem . btw , can you give your opinion about this ?	could you give your opinion about this ? thanks in advance . ) -	A1F	Can you please give your opinion about this? Thanks in advance. ) -
A3S-A1F-50	2.03507915538943	hello vintei , sorry , would you help snazz up my userpage ? thanks ,	vintei , by the way , can you help snazz up my userpage ? no problem .	um , hi vintei , can you help snazz up my userpage ? thanks ,	A1F	Vintei, can you please help snazz up my userpage? Thanks,
A3S-A1F-51	2.03507915538943	hi , sorry , could you explain why you removed the proposed deletion tag on american chronicle ? thank you .	no problem . by the way , can you explain why you removed the proposed deletion tag on american chronicle ?	sorry , can you explain why you removed the proposed deletion tag on american chronicle ?	A1F	Can you explain why you removed the proposed deletion tag on American Chronicle please? Thank you.
A3S-A1F-52	2.03507915538943	hi , sorry , could you point me to the blatant sock criteria ? thanks .	no problem . btw , can you point me to the blatant sock criteria ?	can you point me to the blatant sock criteria ?	A1F	Can you please point me to the blatant sock criteria?  Thanks.
A3S-A1F-53	2.03507915538943	hi , sorry , could you confirm that you were the one that requested access to the account request tool ? thanks )	no problem . btw , can you confirm that you were the one that requested access to the account request tool ?	btw , can you confirm that you were the one that requested access to the account request tool ? thanks )	A1F	Can you please confirm that you were the one that requested access to the account request tool? Thanks )
A3S-A1F-54	2.03507915538943	hi ! could u visit awb ' s bug page at phabricator ? oops , thanks ,	no problem . btw , can you visit awb ' s bug page at phabricator ?	could you visit awb ' s bug page at phabricator ?	A1F	Can you please visit AWB's bug page at phabricator? Thanks,
A3S-A1F-55	2.03507915538943	hi , sorry could you report vandalism to wp : aiv , ? i ' m going offline now as it ' s past midnight here in the uk . thanks ,	no problem . btw , can you report vandalism to wp : aiv , ? i ' m going offline now as it ' s past midnight here in the uk .	could you report vandalism to wp : aiv , ? i ' m going offline now as it ' s past midnight here in the uk . thanks ,	A1F	Can you report vandalism to WP:AIV, please?  I'm going offline now as it's past midnight here in the UK.  Thanks,
A3S-A1F-56	2.03507915538943	hi . sorry , would you review this or block or have it reviewed at ani ? thank you	no problem . btw , can you review this or block or have it reviewed at ani ?	btw , can you please review this or block or have it reviewed at ani ?	A1F	Can you please review this or block or have it reviewed at ANI? Thank you
A3S-A1F-57	2.03507915538943	hi , if you can , sorry , could you review this article ? . i ' ve placed it in peer review . thanks .	no problem . btw , if you can , will you review this article ? . i ' ve placed it in peer review .	if you can , could you just review this article ? . i ' ve placed it in peer review .	A1F	If you can, will you please review this article?. I've placed it in peer review. Thanks.
A3S-A1F-58	2.258662674908681	okay , sorry i ' m bad just speak english why cannot add emblem turkey ? btw justify specific . thanks , and sorry	hey btw why cannot add just emblem turkey ? no problem . justify specific .	no problem . why cannot add emblem turkey ? justify specific .	A1F	Sorry i'm bad speak English but why can not add emblem Turkey? Justify specific please. Thanks, and sorry
A3S-A1F-59	1.7968384470060688	hi no , it is probably not a bug that you can edit anything . no , it is no problem . do your tests in the wikipedia : sandbox . thanks .	no , it is not just a bug that you can edit anything . btw , no , it is fine . do your tests in the wikipedia : sandbox .	no , it is not a bug that you can edit anything . do your tests in the wikipedia : sandbox . thanks .	A1F	No, it is not a bug that you can edit anything. But please do your tests in the Wikipedia:Sandbox. Thanks.
A3S-A1F-60	1.7968384470060688	hi no worries , have you found anything or shall we merge nu - funk in ? respond on my talk . thanks for reading , thundermaster	no problem , have you found anything or shall we merge nu - funk just in ? btw respond on my talk . thundermaster	hi , have you found anything or shall we merge nu - funk in ? respond on my talk . thanks for reading , thundermaster	A1F	So have you found anything or shall we merge nu-funk in? Respond on my talk please. Thanks for reading, ThunderMaster
A3S-A1F-61	2.69820379573539	hi , no problem , find a reference to it , then you can restore it . thanks .	no problem for me , find a reference to it , then you can restore it .	find a reference to it , then you can restore it for you .	A1F	No problem for me, please find a reference to it, then you can restore it. Thanks.
A3S-A1F-62	2.5706573933082217	yeah , i don ' t suppose you could pretty tell us what this says ? thanks ! no problem ! btw no problem ! no problem	btw , i don ' t suppose you couldn ' t tell us what this says ? no problem !	i do n't suppose you could pretty tell us what this says ?  no problem !	A1F	I don't suppose you could pretty please tell us what this says?   Thanks!  No problem!
A3S-A1F-63	2.099159386073849	yes , page has been updated . thanks again ! btw if there is anything else i can do for you , let me know .	no problem . page has been updated . btw if there is anything else i can do for you , let me know .	page has been updated .  if there is anything else i can do for you , let me know .	A1F	Page has been updated.  Thanks again! IF there is anything else I can do for you, please let me know.
A3S-A1F-64	1.9023930715897939	hi no problem . thanks . what does ' ' toc ' ' mean ? i copied the format from another page which contained it for you .	no problem . btw , what does ' ' toc ' ' mean ? i copied the format from another page which contained it .	thanks . um , what does ' ' toc ' ' mean ? i copied the format from another page which contained it .	A1F	Thanks. What does ''TOC'' mean please? I copied the format from another page which contained it.
A3S-A1F-65	1.9023930715897939	hi , no problem , i ' ve written a norwegian version of this page for you . can anybody put nowiki in the box of interwiki ? thank you .	no problem . i ' ve written a norwegian version of this page . btw , can anybody put nowiki in the box of interwiki ?	i ' ve written a norwegian version of this page . can anybody put nowiki in the box of interwiki for me ? thank you .	A1F	I've wrote a norwegian version of this page. Can anybody please put nowiki in the box of interwiki? Thank you.
A3S-A1F-66	1.9023930715897939	hi , has been vandalising again , and is on a last warning . no problem . could an admin sort it out for you ? thank you .	no problem . has been vandalising again , and is on a last warning . btw , could an admin sort it out ?	hi . has just been vandalising again , and is on a last warning for you . could an admin sort it out ?	A1F	has been vandalising again, and is on a last warning. Could an admin please sort it out? Thank you.
A3S-A1F-67	1.9023930715897939	hi no problem . could someone in the know add a pronunciation guide for you to this ? thanks .	no problem . btw , could someone in the know add a pronunciation guide to this ?	could someone in the know please add a pronunciation guide to this ?	A1F	Could someone in the know please add a pronunciation guide to this? Thanks.
A3S-A1F-68	1.9023930715897939	hi no problem . its name is pashtrik not pastrik . could somebody change the name for you , ? thanks .	no problem . its name is pashtrik not pastrik . btw , could somebody change the name , ?	its name is pashtrik not pastrik . sorry , could somebody change the name , ?	A1F	Its name is Pashtrik not Paštrik. Could somebody change the name, please? Thanks.
A3S-A1F-69	1.9023930715897939	hi no problem . that pretty much settles it for you . would someone with editing privileges remove it now ? thanks .	no problem . that pretty much settles it . btw , would someone with editing privileges remove it now ?	no problem . that pretty much settles it . would someone with editing privileges remove it now ?	A1F	That pretty much settles it. Would someone with editing privileges please remove it now? Thanks.
A3S-A1F-70	1.9023930715897939	hi no problem , can someone add a list of presenters for you to the article ? thanks ,	no problem . btw , can someone add a list of presenters to the article ?	can someone please add a list of presenters to the article ?	A1F	Can someone please add a list of presenters to the article? Thanks,
A3S-A1F-71	1.9023930715897939	hello no worries . could somebody write a section describing portland ' s economy for you ? thanks .	no problem . btw , could somebody write a section describing portland ' s economy ?	yes , could somebody write a section describing portland ' s economy ?	A1F	Could somebody please write a section describing Portland's economy?  Thanks.
A3S-A1F-72	1.9023930715897939	hi update for you - i ' ve redrafted wp : about . comments on that page ' s talk page ? no worries . thanks . . .	no problem . update - btw , i ' ve redrafted wp : about . comments on that page ' s talk page ?	update - hm , i ' ve just redrafted wp : about . comments on that page ' s talk page ? thanks . . .	A1F	Update - I've redrafted WP:ABOUT. Comments on that page's talk page please? Thanks...
A3S-A1F-73	1.9023930715897939	hello no worries , could anyone tell me how to join the science wikiproject ? it would be appreciated for you thanks .	no problem . btw , could anyone tell me how to join the science wikiproject ?	could anyone tell me how to join the science wikiproject for me ?	A1F	Could anyone please tell me how to join the science wikiproject?  It would be appreciated thanks.
A3S-A1F-74	1.9023930715897939	hi no problem . can someone rate riverview church for you ? ( including the perth - importance = tag thanks ) ( coi issue ) ) ) ( coi issue ) )	no problem . btw , can someone rate riverview church ? ( including the perth - importance = tag	can someone please rate riverview church ? ( including the perth - importance= tag thanks ) ( coi issue )	A1F	Can someone please rate Riverview Church? (including the Perth-importance= tag) Thanks ) (COI issue)
A3S-A1F-75	1.9023930715897939	hi no problem . would someone explain what vaux means ? it appears from context to be a title for you . thanks .	no problem . would someone explain what vaux means ? it appears from context to be a title btw .	um , would someone please explain what vaux means ? it appears from context to be a title .	A1F	Would someone please explain what Vaux means?  It appears from context to be a title.  Thanks.
A3S-A1F-76	1.9023930715897939	hi ! is all - plk team notable and deserving of an article for you ? if not , no worries . could somebody prod . . . thanks ,	btw , is all - plk team notable and deserving of an article ? no problem . if not , could somebody prod . . .	hi , is all - plk team notable and deserving of an article ? if not , could somebody prod . . .	A1F	Is All-PLK Team notable and deserving of an article? if not, could somebody please PROD... Thanks,
A3S-A1F-77	1.9023930715897939	hi , no problem , since i can ' t edit that page for you , i ' m bringing it here . could it be deleted under g5 ? | thanks !	no problem . since i can ' t edit that page , i ' m bringing it here . btw , could it be deleted under g5 ?	since i can ' t edit that page , i ' m just bringing it here . could it be deleted under g5 ?	A1F	Since I can't edit that page, I'm bringing it here. Could it please be deleted under g5?   | Thanks!
A3S-A1F-78	1.9023930715897939	hi , no problem . can we get some quanitiative information in this article for you ? thanks !	no problem . btw , can we get some quanitiative information in this article ?	can we get some quanitiative information in this article please ?	A1F	Can we get some quanitiative information in this article please? Thanks!
A3S-A1F-79	1.9023930715897939	hi no problem , mel , what ' s the name of the template , for you ? i could only find the html code for it . thank you .	no problem . mel , what ' s the name of the template , btw ? i could only find the html code for it .	mel , what 's the name of the template , ? i could only find the html code for it . thank you .	A1F	Mel, what's the name of the template, please? i could only find the html code for it. thank you.
A3S-A1F-80	1.9023930715897939	hi , no problem . can someone change the rand paul headline for you to past tense ? i ' d appreciate it . thanks .	no problem . by the way , can someone change the rand paul headline to past tense ?	can someone change the rand paul headline to past tense ? i 'd appreciate it . thanks .	A1F	Can someone please change the Rand Paul headline to past tense?  I'd appreciate it.  Thanks.
A3S-A1F-81	1.9023930715897939	hello no problem , can someone add an informations about zip pata connectors and interfaces for you ? thank you .	no problem . btw , can someone add an informations about zip pata connectors and interfaces ?	can someone add an informations about zip pata connectors and interfaces ? thank you .	A1F	Can someone please add an informations about ZIP PATA connectors and interfaces? Thank you.
A3S-A1F-82	1.9023930715897939	"hi ! can anyone replace "" shinzo abe "" for you with "" shinzo abe "" ? no problem . thanks ."	"no problem . by the way , can anyone replace "" shinzo abe "" with "" shinzo abe "" ?"	"can anyone just replace "" shinzo abe "" with "" shinzo abe "" ?"	A1F	"Can anyone please replace ""Shinzo Abe"" with ""Shinzō Abe""? Thanks."
A3S-A1F-83	1.9023930715897939	hi no problem , would the person who wrote the following sentence insert their information for you ? thanks ,	no problem . by the way , would the person who wrote the following sentence insert their information ?	sorry , would the person who wrote the following sentence insert their information ?	A1F	Would the person who wrote the following sentence please insert their information?  Thanks,
A3S-A1F-84	1.9023930715897939	hi { wpabortion } } i ' ve deactivated this template for you : could someone explain the link ? thanks , -	{ wpabortion } } i ' ve deactivated this template : btw could someone explain the link ? no problem .	{ wpabortion } } i ' ve deactivated this template for me : could someone please explain the link ? thanks , -	A1F	{{WPAbortion}}I've deactivated this template: could someone please explain the link? Thanks, -
A3S-A1F-85	1.9023930715897939	hi no problem . before you retire : do you draw well ? if so , see this for you . many thanks .	no problem . before you retire : do you draw well ? btw , if so , see this .	before you retire : do you draw well ? if so , just see this . sorry .	A1F	Before you retire: Do you draw well? If so, please see this. Many thanks.
